"sigma.hat","GARCH","Frequency","MSE","QLIKE"
0.00887923685413154,"eGARCH","Week",3.30426987746165e-09,-9.17717828253932
0.00843431548425047,"eGARCH","Week",3.57614536163196e-09,-9.3915292692686
0.00804511638852545,"eGARCH","Week",3.39032788691269e-09,-9.54499402714177
0.00769549561991353,"eGARCH","Week",2.97547156201839e-09,-9.65533581899305
0.0074550390586104,"eGARCH","Week",2.8180106351005e-09,-9.75287993575643
0.00714471642543666,"eGARCH","Week",6.39539324914756e-10,-9.37817302006547
0.00737755748812376,"eGARCH","Week",8.59102820164845e-10,-9.35713977560297
0.00708363362731684,"eGARCH","Week",1.40838544552845e-09,-9.64784525251212
0.0068068547065056,"eGARCH","Week",1.84611296019482e-09,-9.906984240146
0.0065614431684186,"eGARCH","Week",1.29583066106905e-09,-9.88922244565661
0.00630534791621804,"eGARCH","Week",1.38402727093731e-09,-10.0684521466042
0.00686455051355394,"eGARCH","Week",1.42025822807756e-09,-9.76252900590455
0.00714871971280424,"eGARCH","Week",1.55369103126928e-08,-6.44256543013407
0.00687790962865706,"eGARCH","Week",1.21111699605188e-08,-6.63250388631966
0.00661672583662756,"eGARCH","Week",1.82341582199665e-09,-10.0116504571143
0.00662435026608579,"eGARCH","Week",1.83381325071718e-09,-10.0098737457555
0.00637646293471143,"eGARCH","Week",3.22072840050051e-09,-7.71450217891371
0.00837292150929531,"eGARCH","Week",2.55586463329706e-09,-9.28663701370698
0.00793304449369038,"eGARCH","Week",2.05849132968228e-09,-9.3943695188631
0.00761783455536713,"eGARCH","Week",1.65766329229232e-09,-9.45611899927631
0.00747850854960177,"eGARCH","Week",2.88208821011275e-09,-9.75133861153773
0.00711754334500859,"eGARCH","Week",9.10939301776951e-10,-9.48616332036493
0.00682402720957761,"eGARCH","Week",4.46304129059166e-13,-8.96026485966136
0.00654970836766189,"eGARCH","Week",6.22546986252106e-10,-9.63829327114582
0.00694019687482042,"eGARCH","Week",1.95243683684187e-09,-9.85822108041334
0.00691231342655926,"eGARCH","Week",2.28227430683629e-09,-9.94875692934021
0.00733047403378165,"eGARCH","Week",2.43562422204834e-09,-9.74984953446059
0.00699885651705063,"eGARCH","Week",2.15709055434109e-09,-9.87217345567386
0.00671269684763385,"eGARCH","Week",1.23015780826247e-09,-9.78587944681774
0.0067712491942587,"eGARCH","Week",9.72568597177033e-10,-9.67031729654503
0.00654714379241626,"eGARCH","Week",1.8346863826642e-09,-10.056709683547
0.00631590497110234,"eGARCH","Week",4.46179750067726e-10,-9.65889014660427
0.0063421713591411,"eGARCH","Week",2.00121549550509e-09,-8.00889865797929
0.00659085837651764,"eGARCH","Week",1.74296559880117e-09,-10.0052253799278
0.00692840379567202,"eGARCH","Week",1.98207345424376e-09,-9.87170802443829
0.00671604783917174,"eGARCH","Week",7.88349311268619e-09,-7.0380273087245
0.00710735885199687,"eGARCH","Week",1.44758053897445e-09,-9.64643972900844
0.00675755904543403,"eGARCH","Week",1.84262496135451e-09,-9.93421072700567
0.00651340842567029,"eGARCH","Week",2.72873507447005e-10,-9.45715619734252
0.00655523121829646,"eGARCH","Week",1.13136423419232e-09,-9.83773759247709
0.00812987737717288,"eGARCH","Week",3.75438159112839e-08,-5.69284248570371
0.00829651257763993,"eGARCH","Week",4.72776866099134e-09,-9.58277441976006
0.00819795173209279,"eGARCH","Week",1.73717609679942e-09,-9.22791253859716
0.007824614718496,"eGARCH","Week",2.81078657540327e-09,-9.56690197992513
0.0079510000606279,"eGARCH","Week",3.00706361429237e-09,-9.53633185907904
0.0075009690624261,"eGARCH","Week",1.73067174110502e-09,-9.52483446579893
0.00722785463086496,"eGARCH","Week",2.63992258340869e-09,-9.8431315007541
0.00692802638899556,"eGARCH","Week",2.29724538318804e-09,-9.94294465254257
0.00665964875732253,"eGARCH","Week",1.33670390349438e-09,-9.84773336678014
0.00640554732891917,"eGARCH","Week",2.23679890924601e-10,-8.73667889254043
0.006153849344857,"eGARCH","Week",1.36664131247269e-09,-10.1575431643016
0.00608372472227956,"eGARCH","Week",7.492470090505e-10,-9.94383627912418
0.00592141018854311,"eGARCH","Week",1.06402937338952e-10,-9.55255035966199
0.00570312772298074,"eGARCH","Week",1.05144842167734e-09,-10.3304182382039
0.00667912680624562,"eGARCH","Week",1.97197651888935e-09,-10.0129677926834
0.0065748131324726,"eGARCH","Week",1.72701358561835e-09,-10.0103671785674
0.00678303330980907,"eGARCH","Week",1.06102854350208e-08,-6.74786004111851
0.00650159287715708,"eGARCH","Week",2.23776926968105e-09,-7.9523181705919
0.00631937757457587,"eGARCH","Week",2.98805296284467e-10,-9.56112720882604
0.00616130951104622,"eGARCH","Week",1.34188201715667e-09,-10.1438958890839
0.0059325467772024,"eGARCH","Week",6.43929962584057e-10,-9.97560620779045
0.00776256340080429,"eGARCH","Week",3.37858851744122e-09,-9.68150770075998
0.00740362470607242,"eGARCH","Week",3.00324886030918e-09,-9.81135672679391
0.00709030322522314,"eGARCH","Week",1.16931126528636e-11,-8.83003452719527
0.0069852236504399,"eGARCH","Week",1.25299056415713e-07,-1.67331992440986
0.00717201144942365,"eGARCH","Week",5.44380974176401e-10,-9.3287345719195
0.00688676098427307,"eGARCH","Week",3.79667038311563e-10,-9.3671475925534
0.00662315659700732,"eGARCH","Week",1.24094156969525e-09,-8.23131078246675
0.00750462161815597,"eGARCH","Week",1.17038003121727e-09,-8.17702901765756
0.0106939366415507,"eGARCH","Week",8.43320099550716e-09,-8.8791668426868
0.0109013077281445,"eGARCH","Week",1.72521633058877e-07,-4.54260500179194
0.0103307031245686,"eGARCH","Week",4.28286966223543e-09,-8.75847765803339
0.0111049260258846,"eGARCH","Week",1.50053469320741e-08,-8.99405868596629
0.0104938236195479,"eGARCH","Week",3.99540181441471e-10,-7.93242176351061
0.0106409550762711,"eGARCH","Week",3.95691204900291e-10,-7.91041223413181
0.0137670927748313,"eGARCH","Week",3.45325620215348e-08,-8.5514083261344
0.0129657038772788,"eGARCH","Week",3.46103891765135e-09,-8.04084920814509
0.0123960854812261,"eGARCH","Week",2.35214137665407e-08,-8.77882272735016
0.0116759949682671,"eGARCH","Week",4.963292243476e-09,-8.41721031377602
0.0110211262581218,"eGARCH","Week",8.35756506200357e-09,-8.7685236535996
0.0104724517489824,"eGARCH","Week",1.17625131357747e-08,-9.10691638306659
0.00989533314751806,"eGARCH","Week",4.49435605017317e-09,-8.91604081886071
0.00952052362949297,"eGARCH","Week",3.29968620943025e-09,-8.94235600948723
0.0090282349531357,"eGARCH","Week",5.65855700226117e-09,-9.33768084480477
0.00859207780228945,"eGARCH","Week",1.56658502693787e-09,-9.04997230251873
0.00821938357745057,"eGARCH","Week",4.34788962020692e-09,-9.57854471431244
0.00868141362779788,"eGARCH","Week",5.66821559942594e-09,-9.49208842917399
0.00826709352538008,"eGARCH","Week",1.88700451784153e-09,-9.22653999289724
0.00827324468809752,"eGARCH","Week",4.10063863251228e-09,-9.52502210180288
0.00788843789472747,"eGARCH","Week",4.06373653098153e-10,-9.00866636148043
0.00775320970149268,"eGARCH","Week",1.23561799499508e-08,-6.87011731338343
0.00747863395420657,"eGARCH","Week",3.12811032721296e-09,-9.79140214848214
0.00714564726176446,"eGARCH","Week",2.3042670069482e-09,-9.82262368038201
0.00685177229732366,"eGARCH","Week",2.18741908743283e-09,-9.96272709873359
0.00758322378605597,"eGARCH","Week",3.29178834189086e-09,-9.76135265280124
0.00719181208476628,"eGARCH","Week",4.02192762658411e-10,-9.25736409369428
0.00691304559739463,"eGARCH","Week",2.17014192185405e-09,-9.9234668646004
0.00663754217031372,"eGARCH","Week",1.06397033002911e-08,-6.68876423863845
0.00645150535065261,"eGARCH","Week",1.37113896577795e-09,-9.97653240742552
0.0062733625348012,"eGARCH","Week",1.11202658904889e-09,-8.29554730263399
0.00692118793440966,"eGARCH","Week",3.46798650576039e-12,-8.90746008673077
0.00664484282236658,"eGARCH","Week",5.53576751349634e-11,-9.19633608243319
0.00840788250933645,"eGARCH","Week",8.64877051821403e-10,-8.97318138024089
0.00834476123926803,"eGARCH","Week",2.33215548285974e-09,-9.26574978077904
0.00793408885880027,"eGARCH","Week",1.09023106205843e-09,-9.19769726207268
0.00755931628844868,"eGARCH","Week",2.10201726371286e-09,-9.5722791986235
0.00815605729452123,"eGARCH","Week",5.12604301666093e-11,-8.72561812066806
0.00777181906036859,"eGARCH","Week",3.32134413986825e-09,-9.66864090088806
0.00812758188330583,"eGARCH","Week",2.54667240439437e-09,-9.38893172481048
0.00857712575245562,"eGARCH","Week",5.49309774311223e-10,-8.8358976728913
0.00818122428689242,"eGARCH","Week",8.28602285961569e-10,-9.04189428534773
0.00897822106121304,"eGARCH","Week",5.65600944756103e-09,-9.35889163082869
0.008812095713763,"eGARCH","Week",5.78017381009978e-09,-9.44232613120283
0.00839437452663459,"eGARCH","Week",1.15895466332095e-08,-7.03262205210203
0.00798788825108977,"eGARCH","Week",1.68597798849017e-09,-8.01613779493282
0.00761755751436085,"eGARCH","Week",2.02954447758671e-09,-9.53096730881307
0.00729337354104097,"eGARCH","Week",3.14754904757207e-09,-7.78687720037748
0.00718311111229384,"eGARCH","Week",1.55816488613669e-07,-1.22169126294561
0.0090595936848887,"eGARCH","Week",2.59027890297911e-10,-8.60395218433399
0.0101606019721988,"eGARCH","Week",3.33004153890328e-09,-8.73744189409772
0.00966926330631059,"eGARCH","Week",2.97202370054347e-09,-8.8607013697436
0.00915541738763495,"eGARCH","Week",7.08125927664113e-11,-8.48721098560323
0.0121625115597366,"eGARCH","Week",2.1029087649277e-08,-8.79910432782793
0.012630871648314,"eGARCH","Week",2.25113034251518e-08,-8.6836682575683
0.0119083627818294,"eGARCH","Week",1.6191219236673e-08,-8.75832460028577
0.0112546959099947,"eGARCH","Week",1.49863862557329e-08,-8.94039307314076
0.0106406830127473,"eGARCH","Week",1.20729339732552e-08,-9.05657833076578
0.0101132835058608,"eGARCH","Week",2.06710908658269e-09,-8.63233721164062
0.009619794968502,"eGARCH","Week",7.54921157850827e-09,-9.22676428331154
0.00915882010853608,"eGARCH","Week",4.54910685277252e-09,-9.19012760304893
0.00903986680282048,"eGARCH","Week",4.82667075881681e-09,-9.2623799300827
0.00888829381203206,"eGARCH","Week",6.19413651942023e-09,-9.44225649943842
0.00957313051729488,"eGARCH","Week",7.49532094291253e-09,-9.24227531707229
0.00911701209420513,"eGARCH","Week",5.65353991451832e-09,-9.29982335461224
0.00868866062409907,"eGARCH","Week",1.19483877994299e-11,-8.5372606766337
0.00829074406613999,"eGARCH","Week",1.77634584101654e-09,-9.19839525330548
0.00801203794501011,"eGARCH","Week",4.01106422500442e-09,-9.64022638846933
0.00799179531500991,"eGARCH","Week",3.72951799338692e-09,-9.6148552804413
0.0076484030207578,"eGARCH","Week",3.92228826280404e-10,-8.40796260151794
0.00861585730053583,"eGARCH","Week",5.49312211155432e-09,-9.50672033127806
0.00820515951782498,"eGARCH","Week",2.16119114707391e-09,-9.29649829676651
0.00798272678846692,"eGARCH","Week",3.7388589654352e-10,-8.35751451206548
0.00764714329540347,"eGARCH","Week",2.08187338123284e-09,-9.52708713017629
0.00728701196928263,"eGARCH","Week",1.13700566035113e-09,-9.47833600267139
0.00699182030988587,"eGARCH","Week",9.3079418692728e-11,-9.12338285393644
0.00737886702914764,"eGARCH","Week",2.66857235752316e-11,-8.72339352179302
0.00845866572372599,"eGARCH","Week",4.39278026786635e-09,-9.47145827662248
0.00807324090682704,"eGARCH","Week",2.56951694166713e-09,-9.41613246648535
0.00772169290395991,"eGARCH","Week",1.05332635640768e-09,-9.27176597483614
0.0083062686389598,"eGARCH","Week",4.62755115148306e-09,-9.56745950913816
0.00792572608724894,"eGARCH","Week",1.5436383207543e-09,-9.3007356548944
0.00758456000863978,"eGARCH","Week",3.02394675472909e-09,-9.71921178121882
0.00725808532332702,"eGARCH","Week",2.74621477086439e-09,-9.84604941691961
0.00694307063344133,"eGARCH","Week",2.29127214391145e-09,-9.93299010795736
0.00680973600770176,"eGARCH","Week",1.63327751082906e-09,-9.85030795895074
0.00652770303643724,"eGARCH","Week",4.41881085275304e-11,-9.21940293910386
0.0062721868597602,"eGARCH","Week",7.47566126336394e-10,-9.83826364967033
0.00603579016992713,"eGARCH","Week",1.24404510012335e-09,-10.1882629336435
0.00581186018915298,"eGARCH","Week",1.13701543991408e-09,-10.2939903140141
0.00559295250337329,"eGARCH","Week",5.71063312747858e-10,-10.1364369967056
0.00538533411575349,"eGARCH","Week",3.40186786398845e-10,-8.81218655727369
0.00519120469362421,"eGARCH","Week",4.07212345710242e-10,-10.2703933345472
0.00501067689735078,"eGARCH","Week",5.21333352510946e-10,-10.501789481937
0.00483897378473366,"eGARCH","Week",2.77691504635865e-10,-10.3737688255592
0.0050963914238556,"eGARCH","Week",7.36537881657702e-10,-8.51355169336964
0.00604936532170957,"eGARCH","Week",1.27739295376338e-09,-10.1922621091996
0.00581675059456809,"eGARCH","Week",1.01658435098515e-09,-10.2363739194893
0.00559983814033971,"eGARCH","Week",9.80041796956198e-10,-10.3683587997505
0.00539280682493718,"eGARCH","Week",5.34208411632111e-11,-9.19405938600543
0.00520069832759173,"eGARCH","Week",4.44489868842581e-16,-9.51870422201018
0.00502066831905302,"eGARCH","Week",5.47745512984626e-10,-10.5168511867785
0.00484737559510203,"eGARCH","Week",3.3875036233604e-10,-10.4419328086879
0.00471971143684397,"eGARCH","Week",4.91169260409582e-10,-10.7069272968648
0.00555878720370585,"eGARCH","Week",4.64668256352883e-14,-9.39172672591304
0.00535025479293226,"eGARCH","Week",7.92052926887051e-10,-10.4443911788058
0.00536157223011246,"eGARCH","Week",2.96980093285895e-11,-9.6465702912213
0.00516573467347526,"eGARCH","Week",2.33437640280932e-10,-10.1039762163471
0.00503692032994678,"eGARCH","Week",1.99195206942808e-10,-9.02562057812069
0.00486252444425932,"eGARCH","Week",8.06082232232564e-11,-10.0321173652266
0.00469312907721057,"eGARCH","Week",4.43163025274399e-10,-10.679088885849
0.00453965381010778,"eGARCH","Week",3.9786313647521e-10,-10.7576887448081
0.00492692384131225,"eGARCH","Week",1.15374650390321e-10,-10.0685709470248
0.00578998553229714,"eGARCH","Week",8.90613726124577e-10,-10.193455369177
0.00556862639470344,"eGARCH","Week",5.92515770646865e-10,-10.1661850545292
0.0055105218732633,"eGARCH","Week",8.71787473990647e-09,-6.3273708033481
0.0053084457515747,"eGARCH","Week",1.62438488567219e-09,-8.04666979910693
0.00511300316849908,"eGARCH","Week",5.55425780023127e-10,-10.4534266438795
0.00522124002294184,"eGARCH","Week",1.14175327445931e-10,-9.90199805903511
0.00503252671761138,"eGARCH","Week",5.90107863040886e-10,-10.54283162322
0.00682803415989671,"eGARCH","Week",2.17163169213386e-09,-9.97298047875795
0.00654031945191687,"eGARCH","Week",1.04393131384203e-09,-9.81487080847204
0.00651115248284114,"eGARCH","Week",1.79079882008612e-09,-10.0666548619531
0.00624361090865074,"eGARCH","Week",2.22458072649534e-10,-9.53499975570526
0.00599883912026476,"eGARCH","Week",1.13165287061032e-09,-10.1671861096648
0.00579161048424228,"eGARCH","Week",7.69639700499446e-08,-1.03193697100332
0.00605922108456113,"eGARCH","Week",9.65232733612053e-10,-10.0585663611596
0.00582740805921907,"eGARCH","Week",7.63202125431782e-11,-9.03310790708336
0.00635318256116329,"eGARCH","Week",9.78201624264068e-10,-8.34272403342532
0.00631972587330551,"eGARCH","Week",1.43974000152769e-09,-10.0782069064979
0.00925412002728371,"eGARCH","Week",1.28594247581364e-09,-8.78410904345812
0.0091274509190642,"eGARCH","Week",1.33626483764556e-09,-7.95415720506015
0.00867760908838897,"eGARCH","Week",5.22527111422619e-09,-9.45398093873595
0.00952177685005031,"eGARCH","Week",8.04055723570807e-09,-9.29737216513827
0.00906025195030261,"eGARCH","Week",2.58488845223615e-09,-9.02707270664332
0.00964668242210387,"eGARCH","Week",5.99158930073754e-09,-9.11407503246616
0.00915102553323733,"eGARCH","Week",6.41737680647508e-09,-9.34439816602469
0.0087105933356832,"eGARCH","Week",9.79078138356862e-10,-8.89882555638445
0.00843970561006234,"eGARCH","Week",2.64843896097957e-09,-9.27211992252174
0.00804143715828895,"eGARCH","Week",3.07841770562434e-09,-9.50431298170905
0.00767789260267894,"eGARCH","Week",2.62109414652458e-09,-9.60729518638703
0.00759281397301305,"eGARCH","Week",2.81188548422752e-09,-9.68090578562635
0.00725633537962591,"eGARCH","Week",1.75076995935197e-09,-9.64641794033838
0.00694956531584308,"eGARCH","Week",2.27411427619941e-09,-9.92554718744582
0.00665771450924176,"eGARCH","Week",1.95418466553169e-09,-10.0212733001113
0.00638834105742874,"eGARCH","Week",1.66225733261472e-09,-10.10557846252
0.00644254929610955,"eGARCH","Week",1.25569353645217e-09,-9.94340330167425
0.00618228581563773,"eGARCH","Week",1.38260699168989e-09,-10.1449963512796
0.00593878035614459,"eGARCH","Week",1.10791113118952e-09,-10.1962550991642
0.00575982387805182,"eGARCH","Week",8.47621708745637e-10,-10.1912684994392
0.00556180948640565,"eGARCH","Week",8.17801611669558e-11,-9.67600592334184
0.00535351972398342,"eGARCH","Week",4.18552892131655e-10,-10.1738346538089
0.00530199647570704,"eGARCH","Week",8.99551519534926e-11,-9.14195216059284
0.00530671334610052,"eGARCH","Week",2.1703963724478e-10,-10.0007055933123
0.00539746787003575,"eGARCH","Week",5.79259918043511e-10,-10.2697963224768
0.0052061071891896,"eGARCH","Week",1.49002633612942e-11,-9.37342583840528
0.00543596012428633,"eGARCH","Week",8.1363855957513e-10,-10.3947403043549
0.00618791613949716,"eGARCH","Week",1.26736112989118e-09,-8.24057414613927
0.00594442789720096,"eGARCH","Week",1.16160653856483e-09,-10.2151178839162
0.00570791041498655,"eGARCH","Week",2.27036803265325e-10,-9.79428548392661
0.0063372254489891,"eGARCH","Week",1.51822360064303e-09,-10.0928469709347
0.00621392687345328,"eGARCH","Week",2.06315161268769e-10,-8.7899327330096
0.00599322972922873,"eGARCH","Week",1.21323406055339e-10,-9.54090493065717
0.0057526959581688,"eGARCH","Week",6.347347284017e-10,-8.55487779958306
0.00554237287477869,"eGARCH","Week",4.53759987465503e-08,-2.45606187577471
0.00548306647541363,"eGARCH","Week",1.46395235984723e-09,-8.13950963372958
0.00643014548339664,"eGARCH","Week",1.68590002116083e-09,-10.0865735344331
0.00690203581404636,"eGARCH","Week",1.59992216331544e-09,-9.79152138555344
0.00662872888045988,"eGARCH","Week",1.33498887611293e-08,-6.40315333771007
0.00900652124807252,"eGARCH","Week",6.57796317014813e-09,-9.41945519198739
0.00858606101136809,"eGARCH","Week",6.38901668965965e-10,-8.17236073541305
0.00823773933375607,"eGARCH","Week",3.74466104515517e-09,-9.49981698630099
0.00823374945600277,"eGARCH","Week",1.72219131596162e-08,-6.66329479949801
0.00979545373128806,"eGARCH","Week",3.71638420104543e-08,-6.24252924434266
0.00928956965261511,"eGARCH","Week",1.01133827659381e-07,-4.67256030693166
0.00885402927519952,"eGARCH","Week",4.3119192336777e-10,-8.18888269423923
0.00877798170086298,"eGARCH","Week",3.57132685691301e-08,-6.01842469627042
0.0105436963752188,"eGARCH","Week",1.23250745386146e-08,-9.10309428133728
0.0100354867486482,"eGARCH","Week",3.87267652579674e-09,-8.82117057138469
0.0127066570242708,"eGARCH","Week",2.28030629483944e-08,-8.66652197816559
0.0133548433771416,"eGARCH","Week",2.02549013616955e-09,-7.88409311597489
0.0149074584898791,"eGARCH","Week",1.66544601568962e-08,-7.99249558189049
0.0139827669956807,"eGARCH","Week",5.58930876893806e-09,-7.15748135032245
0.0139731518087994,"eGARCH","Week",2.02164670998264e-08,-8.26945717419691
0.0131385689509042,"eGARCH","Week",5.3891415167527e-09,-8.08967529964996
0.0124026353361037,"eGARCH","Week",1.22962932228928e-08,-8.50056626196609
0.0117203636118516,"eGARCH","Week",1.86711805000489e-08,-8.88758150946213
0.0111153327652362,"eGARCH","Week",3.17751561096482e-10,-8.14313718698287
0.0115251075040116,"eGARCH","Week",1.75631103575035e-08,-8.92417947280008
0.010924675123577,"eGARCH","Week",3.97382164632316e-09,-8.56164884050313
0.010349850010458,"eGARCH","Week",1.74678263548903e-09,-8.53173420885477
0.00991940158284491,"eGARCH","Week",9.66231093338204e-09,-9.22553473112734
0.00943017933561665,"eGARCH","Week",7.36230393651727e-09,-9.29254625091566
0.0090246116132484,"eGARCH","Week",4.37921594343392e-09,-9.22813286602666
0.00859406078463223,"eGARCH","Week",3.58507744979099e-09,-9.32405338587492
0.00819714941196504,"eGARCH","Week",4.50161321738139e-09,-9.6064613562926
0.0078429269753231,"eGARCH","Week",2.72174355490528e-09,-9.54442579067476
0.00772254280351192,"eGARCH","Week",3.48717504520685e-09,-9.71740791364516
0.00736932432944049,"eGARCH","Week",2.94566474127925e-09,-9.82025154286572
0.00703725995100113,"eGARCH","Week",2.45252073265285e-09,-9.91307084890071
0.00676032973612129,"eGARCH","Week",2.08867592371892e-09,-9.99336669980896
0.0064673024753533,"eGARCH","Week",1.58551569382979e-09,-10.0339967057478
0.00618669306681985,"eGARCH","Week",1.30048859329278e-10,-9.46865416746124
0.0059219223781307,"eGARCH","Week",1.10597085464409e-09,-10.2064897753322
0.00567252903037873,"eGARCH","Week",4.45294190637214e-10,-10.0000384056122
0.0054354970534665,"eGARCH","Week",5.00230577274196e-10,-10.1866272829598
0.00521426915191689,"eGARCH","Week",5.12473286045222e-10,-10.3453363057027
0.0050292479364182,"eGARCH","Week",5.64642068955559e-10,-10.5244344668383
0.00503918036206704,"eGARCH","Week",3.32387434408917e-10,-10.2989873831386
0.00485259579445114,"eGARCH","Week",1.29864182664511e-10,-10.1404285063596
0.00467411050709303,"eGARCH","Week",1.8454593907589e-10,-9.10962767912893
0.00450146609333859,"eGARCH","Week",3.14723213707095e-10,-8.93120372565758
0.00452954402048223,"eGARCH","Week",1.06020354694306e-10,-10.2961315576479
0.00436923326093805,"eGARCH","Week",3.27346216964662e-10,-10.8140841887224
0.00480668787838478,"eGARCH","Week",4.73235290120046e-10,-10.6170512642544
0.00566627870850189,"eGARCH","Week",2.32715960612886e-10,-8.87131016281289
0.00545359419698735,"eGARCH","Week",7.4908302795592e-10,-10.343197062249
0.00524094371349171,"eGARCH","Week",4.92612836348292e-08,-1.42208858359174
0.00518763973672642,"eGARCH","Week",1.88125601864695e-10,-10.0326173548067
0.00498337619741027,"eGARCH","Week",2.31411804921911e-08,-3.47774083792992
0.00600650663405723,"eGARCH","Week",5.75652717051859e-10,-8.56480138902536
0.00574926749309281,"eGARCH","Week",1.14763257813203e-10,-8.99326761043804
0.00859135686989585,"eGARCH","Week",9.10119961875052e-08,-4.42679802230157
0.00814401297299847,"eGARCH","Week",1.29016458685918e-07,-3.20535610787289
0.00998086507903627,"eGARCH","Week",6.17833330445314e-09,-9.00321152554173
0.0106036499820454,"eGARCH","Week",8.38045141301662e-09,-8.90729870244452
0.0109761943463919,"eGARCH","Week",1.44842417657852e-08,-9.02300428034102
0.0104300856123633,"eGARCH","Week",1.17405738145739e-08,-9.12214356689518
0.00991499487137393,"eGARCH","Week",8.60224076339447e-09,-9.17086823993472
0.00936939530396423,"eGARCH","Week",7.28476621502336e-09,-9.31287851191859
0.00887372160533067,"eGARCH","Week",4.01699362272984e-09,-9.25421651980196
0.00840683234438347,"eGARCH","Week",3.02367926382661e-09,-7.77937897587874
0.00808004431876974,"eGARCH","Week",4.24462801348791e-09,-9.63462804318672
0.00768313923790152,"eGARCH","Week",4.07182126185281e-08,-5.31910083152499
0.00731454715379884,"eGARCH","Week",2.00696756711119e-09,-7.99845293235807
0.00758681954441467,"eGARCH","Week",1.84666986055992e-09,-8.01610772920614
0.00911217984754484,"eGARCH","Week",2.29433436097733e-08,-6.57203900841418
0.00871328862614998,"eGARCH","Week",1.43150068712301e-11,-8.43597731149515
0.0110543717357411,"eGARCH","Week",2.31170797885404e-09,-8.40331657248067
0.011936625549321,"eGARCH","Week",1.55491748575026e-08,-8.73145385003933
0.0112277782294061,"eGARCH","Week",1.27786533787853e-08,-8.87544469156855
0.0105814762880029,"eGARCH","Week",4.74479625531011e-12,-8.11675498219994
0.0113561012805542,"eGARCH","Week",2.36864074721795e-09,-7.57860963903427
0.0119926671051036,"eGARCH","Week",2.04848286357931e-08,-8.8420607599612
0.0119029539493456,"eGARCH","Week",1.10778620155317e-08,-8.60481701955472
0.0117166261548657,"eGARCH","Week",4.10142961687551e-09,-7.42698117273871
0.0126157527040301,"eGARCH","Week",1.67346610769969e-08,-8.55841512618771
0.0118510632736886,"eGARCH","Week",1.70838263331585e-08,-8.80130728639078
0.0111626319161051,"eGARCH","Week",2.10467384723078e-09,-8.35854618263976
0.0105206236684631,"eGARCH","Week",1.1622515550943e-08,-7.13481732395866
0.00993239187369478,"eGARCH","Week",8.61742506749766e-11,-8.31800605874694
0.0102123423872387,"eGARCH","Week",1.47604287762684e-09,-7.79993420624553
0.00964903633647406,"eGARCH","Week",2.6704635810763e-09,-7.72675297321438
0.0105093898903754,"eGARCH","Week",4.36010828751695e-09,-7.51312037126439
0.0123034359223543,"eGARCH","Week",1.90284065987899e-08,-8.70702618363922
0.0115622022217627,"eGARCH","Week",2.43736941534959e-09,-8.28932807244934
0.0127138525156339,"eGARCH","Week",2.27400167019345e-08,-8.6630390602208
0.011940995498869,"eGARCH","Week",1.7202869052675e-08,-8.77541059690691
0.0112511421425212,"eGARCH","Week",1.7980895581471e-09,-8.30954629492641
0.0111352622592928,"eGARCH","Week",1.53698205418036e-08,-8.9951237374622
0.0105058008400801,"eGARCH","Week",1.14409125642844e-09,-8.41811416293905
0.0103914440914163,"eGARCH","Week",8.6700214841476e-09,-8.9958447715704
0.0103118331905327,"eGARCH","Week",1.07806760124242e-08,-9.12537914370493
0.00973900416162282,"eGARCH","Week",8.98707648472437e-09,-9.2627266440455
0.0092476701496326,"eGARCH","Week",7.20042643849758e-09,-9.35900205332754
0.0087647320080284,"eGARCH","Week",1.74269600888317e-09,-9.01745606627025
0.00831082228228171,"eGARCH","Week",4.7676504786063e-09,-9.58008083740173
0.00790808006452296,"eGARCH","Week",2.80238536372979e-09,-9.52623046110269
0.0075177534440325,"eGARCH","Week",3.13368104265402e-09,-9.77146846724616
0.00727491106524569,"eGARCH","Week",2.57482356139537e-09,-9.80542604387076
0.00693399634098502,"eGARCH","Week",1.51457161591422e-09,-9.75206492530195
0.00663565944198208,"eGARCH","Week",1.74535002484399e-10,-9.33063026450575
0.00634041166015419,"eGARCH","Week",6.70055260691237e-10,-9.76552609012994
0.00617423355351167,"eGARCH","Week",3.84375185952377e-10,-9.68903517660567
0.00612454476688497,"eGARCH","Week",1.29937442936376e-09,-10.1518931644821
0.00632901775589344,"eGARCH","Week",2.62775182945804e-08,-5.07834773555062
0.00606034918675849,"eGARCH","Week",6.45469298167364e-10,-9.90371509516297
0.00641358266389514,"eGARCH","Week",3.33787294204624e-08,-4.65713521381605
0.00682593058755077,"eGARCH","Week",1.79139804086206e-09,-9.8824431267969
0.00650428394722637,"eGARCH","Week",1.0530145688536e-08,-6.64499396656483
0.00886768482565231,"eGARCH","Week",2.40551103872164e-09,-9.07439373452099
0.00840289012260394,"eGARCH","Week",6.61125262900141e-09,-7.4068046131116
0.0105576674123678,"eGARCH","Week",1.04166464932142e-08,-9.01745268613882
0.0102513042192703,"eGARCH","Week",3.00711151143993e-09,-7.63888572480782
0.00969472898196936,"eGARCH","Week",5.56550102462371e-09,-9.06609049786804
0.00999263677728862,"eGARCH","Week",7.10749645853177e-10,-8.47880548171394
0.00945212749329114,"eGARCH","Week",7.49633378345824e-09,-9.29212354906317
0.00939666711076491,"eGARCH","Week",2.90722773037342e-09,-8.94544970139982
0.00890902624448153,"eGARCH","Week",2.44903162042397e-08,-6.46969935291223
